sub-OAS30092_ses-d3727_T1w,2
sub-OAS30093_ses-d0056_T1w,1
sub-OAS30093_ses-d0070_T1w,1
sub-OAS30093_ses-d1192_T1w,1
sub-OAS30094_ses-d0140_run-01_T1w,2
sub-OAS30094_ses-d0140_run-02_T1w,2
sub-OAS30094_ses-d0140_run-03_T1w,3
sub-OAS30094_ses-d0679_run-01_T1w,2
sub-OAS30094_ses-d0679_run-02_T1w,3
sub-OAS30094_ses-d0679_run-03_T1w,3
sub-OAS30095_ses-d0033_T1w,1
sub-OAS30096_ses-d0024_run-01_T1w,1
sub-OAS30096_ses-d0024_run-02_T1w,1
sub-OAS30097_ses-d0504_run-01_T1w,1
sub-OAS30097_ses-d0504_run-02_T1w,2
sub-OAS30097_ses-d2551_T1w,2
sub-OAS30098_ses-d0036_T1w,1
sub-OAS30099_ses-d0032_T1w,1
sub-OAS30100_ses-d0158_T1w,1
sub-OAS30101_ses-d0101_run-01_T1w,1
sub-OAS30101_ses-d0101_run-02_T1w,1
sub-OAS30101_ses-d0919_run-01_T1w,1
sub-OAS30101_ses-d0919_run-02_T1w,1
sub-OAS30101_ses-d2650_T1w,1
sub-OAS30102_ses-d0024_T1w,1
sub-OAS30103_ses-d3306_run-01_T1w,1
sub-OAS30103_ses-d3306_run-02_T1w,2
sub-OAS30103_ses-d3306_run-03_T1w,2
sub-OAS30103_ses-d4255_run-01_T1w,1
sub-OAS30103_ses-d4255_run-02_T1w,1
sub-OAS30104_ses-d0328_run-01_T1w,1
sub-OAS30104_ses-d0328_run-02_T1w,1
sub-OAS30105_ses-d0056_T1w,4
sub-OAS30106_ses-d2982_run-01_T1w,1
sub-OAS30106_ses-d2982_run-02_T1w,2
sub-OAS30106_ses-d2982_run-03_T1w,1
sub-OAS30106_ses-d4675_T1w,1
sub-OAS30107_ses-d0387_run-01_T1w,1
sub-OAS30107_ses-d0387_run-02_T1w,1
sub-OAS30107_ses-d0940_run-01_T1w,1
sub-OAS30107_ses-d0940_run-02_T1w,1
sub-OAS30107_ses-d2765_T1w,1
sub-OAS30108_ses-d0168_run-01_T1w,1
sub-OAS30108_ses-d0168_run-02_T1w,1
sub-OAS30108_ses-d1062_T1w,1
sub-OAS30108_ses-d2066_T1w,3
sub-OAS30109_ses-d0270_T1w,4
sub-OAS30109_ses-d0432_run-01_T1w,1
sub-OAS30109_ses-d0432_run-02_T1w,1
sub-OAS30109_ses-d0997_run-01_T1w,1
sub-OAS30109_ses-d0997_run-02_T1w,1
sub-OAS30109_ses-d2310_T1w,2
sub-OAS30109_ses-d2320_T1w,1
sub-OAS30110_ses-d0155_run-01_T1w,2
sub-OAS30110_ses-d0155_run-02_T1w,1
sub-OAS30111_ses-d0385_run-01_T1w,2
sub-OAS30111_ses-d0385_run-02_T1w,2
sub-OAS30112_ses-d0091_T1w,1
sub-OAS30112_ses-d0098_T1w,1
sub-OAS30112_ses-d0259_T1w,1
sub-OAS30112_ses-d1196_T1w,1
sub-OAS30113_ses-d0894_T1w,4
sub-OAS30113_ses-d1301_run-01_T1w,1
sub-OAS30113_ses-d1301_run-02_T1w,1
sub-OAS30113_ses-d2280_run-01_T1w,1
sub-OAS30113_ses-d2280_run-02_T1w,1
sub-OAS30113_ses-d3502_T1w,1
sub-OAS30113_ses-d4047_T1w,1
sub-OAS30113_ses-d4437_T1w,3
sub-OAS30114_ses-d0086_T1w,1
sub-OAS30115_ses-d0138_T1w,2
sub-OAS30116_ses-d0017_run-01_T1w,1
sub-OAS30116_ses-d0017_run-02_T1w,1
sub-OAS30117_ses-d2034_run-01_T1w,2
sub-OAS30117_ses-d2034_run-02_T1w,2
sub-OAS30117_ses-d4155_T1w,2
sub-OAS30118_ses-d0000_run-01_T1w,4
sub-OAS30118_ses-d0000_run-02_T1w,4
sub-OAS30118_ses-d0000_run-03_T1w,4
sub-OAS30118_ses-d1663_run-01_T1w,5
sub-OAS30118_ses-d1663_run-02_T1w,5
sub-OAS30119_ses-d1209_run-01_T1w,5
sub-OAS30119_ses-d1209_run-02_T1w,4
sub-OAS30119_ses-d1209_run-03_T1w,5
sub-OAS30119_ses-d2415_run-01_T1w,2
sub-OAS30119_ses-d2415_run-02_T1w,1
sub-OAS30119_ses-d3260_run-01_T1w,5
sub-OAS30119_ses-d3260_run-02_T1w,4
sub-OAS30119_ses-d3722_T1w,1
sub-OAS30120_ses-d0784_run-01_T1w,3
sub-OAS30120_ses-d0784_run-02_T1w,2
sub-OAS30120_ses-d0784_run-03_T1w,4
sub-OAS30120_ses-d0784_run-04_T1w,4
sub-OAS30121_ses-d0768_run-01_T1w,1
sub-OAS30121_ses-d0768_run-02_T1w,1
sub-OAS30121_ses-d0768_run-03_T1w,1
sub-OAS30121_ses-d0768_run-04_T1w,1
sub-OAS30121_ses-d2392_run-01_T1w,1
sub-OAS30121_ses-d2392_run-02_T1w,1
sub-OAS30122_ses-d0136_T1w,1
sub-OAS30123_ses-d0122_T1w,1
sub-OAS30124_ses-d0046_run-01_T1w,1
sub-OAS30124_ses-d0046_run-02_T1w,1
sub-OAS30125_ses-d0201_run-01_T1w,1
sub-OAS30125_ses-d0201_run-02_T1w,1
sub-OAS30126_ses-d1105_run-01_T1w,1
sub-OAS30126_ses-d1105_run-02_T1w,1
sub-OAS30126_ses-d2361_T1w,1
sub-OAS30126_ses-d2849_T1w,1
sub-OAS30126_ses-d3465_T1w,1
sub-OAS30127_ses-d0098_T1w,2
sub-OAS30127_ses-d0110_T1w,2
sub-OAS30127_ses-d0837_T1w,1
sub-OAS30128_ses-d0044_T1w,3
sub-OAS30129_ses-d0055_T1w,1
sub-OAS30130_ses-d0025_run-01_T1w,2
sub-OAS30130_ses-d0025_run-02_T1w,1
sub-OAS30131_ses-d0086_run-01_T1w,2
sub-OAS30131_ses-d0086_run-02_T1w,1
sub-OAS30131_ses-d0086_run-03_T1w,1
sub-OAS30131_ses-d0632_run-01_T1w,2
sub-OAS30131_ses-d0632_run-02_T1w,1
sub-OAS30131_ses-d0632_run-03_T1w,1
sub-OAS30131_ses-d1901_run-01_T1w,1
sub-OAS30131_ses-d1901_run-02_T1w,1
sub-OAS30132_ses-d0063_run-01_T1w,1
sub-OAS30132_ses-d0063_run-02_T1w,2
sub-OAS30132_ses-d1392_T1w,1
sub-OAS30132_ses-d2288_T1w,1
sub-OAS30133_ses-d0505_T1w,1
sub-OAS30134_ses-d0080_run-01_T1w,1
sub-OAS30134_ses-d0080_run-02_T1w,3
sub-OAS30134_ses-d1642_T1w,4
sub-OAS30135_ses-d0190_T1w,3
sub-OAS30135_ses-d0341_run-01_T1w,1
sub-OAS30135_ses-d0341_run-02_T1w,1
sub-OAS30135_ses-d1000_run-01_T1w,1
sub-OAS30135_ses-d1000_run-02_T1w,1
sub-OAS30135_ses-d2357_T1w,1
sub-OAS30135_ses-d2367_T1w,1
sub-OAS30135_ses-d2799_T1w,1
sub-OAS30135_ses-d2931_T1w,1
sub-OAS30136_ses-d0063_T1w,1
sub-OAS30137_ses-d3165_T1w,1
sub-OAS30137_ses-d3907_T1w,1
sub-OAS30137_ses-d4208_T1w,1
sub-OAS30137_ses-d4525_T1w,1
sub-OAS30139_ses-d0101_T1w,1
sub-OAS30139_ses-d1702_T1w,1
sub-OAS30140_ses-d0172_run-01_T1w,1
sub-OAS30140_ses-d0172_run-02_T1w,4
sub-OAS30141_ses-d0544_T1w,2
sub-OAS30141_ses-d1306_T1w,4
sub-OAS30142_ses-d0075_run-01_T1w,1
sub-OAS30142_ses-d0075_run-02_T1w,1
sub-OAS30142_ses-d1279_T1w,1
sub-OAS30143_ses-d2235_run-01_T1w,1
sub-OAS30143_ses-d2235_run-02_T1w,1
sub-OAS30143_ses-d3507_T1w,1
sub-OAS30143_ses-d3509_T1w,1
sub-OAS30143_ses-d3856_T1w,1
sub-OAS30143_ses-d4041_T1w,2
sub-OAS30144_ses-d1204_run-01_T1w,5
sub-OAS30144_ses-d1204_run-02_T1w,4
sub-OAS30144_ses-d1204_run-03_T1w,5
sub-OAS30145_ses-d3506_run-01_T1w,4
sub-OAS30145_ses-d3506_run-02_T1w,3
sub-OAS30145_ses-d4247_run-01_T1w,5
sub-OAS30145_ses-d4247_run-02_T1w,4
sub-OAS30146_ses-d0272_run-01_T1w,1
sub-OAS30146_ses-d0272_run-02_T1w,1
sub-OAS30146_ses-d1042_run-01_T1w,1
sub-OAS30146_ses-d1042_run-02_T1w,1
sub-OAS30146_ses-d2309_T1w,1
sub-OAS30146_ses-d3322_T1w,1
sub-OAS30147_ses-d0048_T1w,1
sub-OAS30149_ses-d0051_T1w,3
sub-OAS30149_ses-d1240_T1w,3
sub-OAS30150_ses-d0100_run-01_T1w,4
sub-OAS30150_ses-d0100_run-02_T1w,3
sub-OAS30151_ses-d0064_T1w,1
sub-OAS30152_ses-d0111_run-01_T1w,1
sub-OAS30152_ses-d0111_run-02_T1w,1
sub-OAS30153_ses-d2220_run-01_T1w,5
sub-OAS30153_ses-d2220_run-02_T1w,5
sub-OAS30153_ses-d2220_run-03_T1w,4
sub-OAS30153_ses-d2220_run-04_T1w,4
sub-OAS30153_ses-d3877_run-01_T1w,4
sub-OAS30153_ses-d3877_run-02_T1w,3
sub-OAS30154_ses-d0244_T1w,4
sub-OAS30155_ses-d0785_T1w,1
sub-OAS30156_ses-d0000_run-01_T1w,1
sub-OAS30156_ses-d0000_run-02_T1w,1
sub-OAS30156_ses-d0000_run-03_T1w,2
sub-OAS30156_ses-d0503_run-01_T1w,1
sub-OAS30156_ses-d0503_run-02_T1w,1
sub-OAS30157_ses-d0889_run-01_T1w,2
sub-OAS30157_ses-d0889_run-02_T1w,5
sub-OAS30157_ses-d0889_run-03_T1w,2
sub-OAS30157_ses-d1428_run-01_T1w,4
sub-OAS30157_ses-d1428_run-02_T1w,4
sub-OAS30157_ses-d1428_run-03_T1w,5
sub-OAS30157_ses-d2674_run-01_T1w,3
sub-OAS30157_ses-d2674_run-02_T1w,3
sub-OAS30158_ses-d2467_run-01_T1w,3
sub-OAS30158_ses-d2467_run-02_T1w,4
sub-OAS30159_ses-d0110_T1w,2
sub-OAS30160_ses-d0099_run-01_T1w,1
sub-OAS30160_ses-d0099_run-02_T1w,1
sub-OAS30160_ses-d0751_run-01_T1w,1
sub-OAS30160_ses-d0751_run-02_T1w,1
sub-OAS30160_ses-d2392_T1w,1
sub-OAS30161_ses-d0297_run-01_T1w,1
sub-OAS30161_ses-d0297_run-02_T1w,1
sub-OAS30161_ses-d2517_T1w,1
sub-OAS30163_ses-d0091_run-01_T1w,1
sub-OAS30163_ses-d0091_run-02_T1w,1
sub-OAS30164_ses-d0233_run-01_T1w,1
sub-OAS30164_ses-d0233_run-02_T1w,1
sub-OAS30164_ses-d0975_run-01_T1w,1
sub-OAS30164_ses-d0975_run-02_T1w,1
sub-OAS30164_ses-d2416_T1w,1
sub-OAS30165_ses-d0563_run-01_T1w,1
sub-OAS30165_ses-d0563_run-02_T1w,1
sub-OAS30165_ses-d1763_T1w,1
sub-OAS30167_ses-d0111_T1w,3
sub-OAS30167_ses-d1340_T1w,3
sub-OAS30168_ses-d0059_run-01_T1w,1
sub-OAS30168_ses-d0059_run-02_T1w,1
sub-OAS30168_ses-d1268_T1w,1
sub-OAS30169_ses-d0282_run-01_T1w,1
sub-OAS30169_ses-d0282_run-02_T1w,1
sub-OAS30170_ses-d0005_T1w,3
sub-OAS30171_ses-d0139_run-01_T1w,1
sub-OAS30171_ses-d0139_run-02_T1w,1
sub-OAS30172_ses-d0028_run-01_T1w,1
sub-OAS30172_ses-d0028_run-02_T1w,1
sub-OAS30173_ses-d1188_run-01_T1w,2
sub-OAS30173_ses-d1188_run-02_T1w,1
sub-OAS30173_ses-d3030_T1w,1
sub-OAS30173_ses-d3841_T1w,2
sub-OAS30174_ses-d0582_run-01_T1w,3
sub-OAS30174_ses-d0582_run-02_T1w,3
sub-OAS30175_ses-d0349_run-01_T1w,1
sub-OAS30175_ses-d0349_run-02_T1w,2
sub-OAS30175_ses-d1091_run-01_T1w,2
sub-OAS30175_ses-d1091_run-02_T1w,2
sub-OAS30175_ses-d3219_T1w,2
sub-OAS30176_ses-d0000_T1w,1
sub-OAS30178_ses-d0049_T1w,4
sub-OAS30178_ses-d0516_run-01_T1w,1
sub-OAS30178_ses-d0516_run-02_T1w,1
sub-OAS30178_ses-d1384_run-01_T1w,1
sub-OAS30178_ses-d1384_run-02_T1w,1
sub-OAS30178_ses-d2443_T1w,1
sub-OAS30178_ses-d2455_run-01_T1w,1
sub-OAS30178_ses-d2455_run-02_T1w,1
sub-OAS30178_ses-d2794_T1w,2
sub-OAS30178_ses-d3500_T1w,1
sub-OAS30179_ses-d0061_T1w,2
sub-OAS30180_ses-d0051_run-01_T1w,1
sub-OAS30180_ses-d0051_run-02_T1w,2
sub-OAS30181_ses-d0058_T1w,1
sub-OAS30182_ses-d0094_T1w,1
sub-OAS30182_ses-d0101_T1w,1
sub-OAS30182_ses-d1397_T1w,1
sub-OAS30183_ses-d0082_run-01_T1w,3
sub-OAS30183_ses-d0082_run-02_T1w,1
sub-OAS30184_ses-d0169_run-01_T1w,1
sub-OAS30184_ses-d0169_run-02_T1w,1
sub-OAS30184_ses-d0876_run-01_T1w,1
sub-OAS30184_ses-d0876_run-02_T1w,1
sub-OAS30184_ses-d3157_T1w,2
sub-OAS30185_ses-d3787_T1w,1
sub-OAS30185_ses-d4551_T1w,1
sub-OAS30187_ses-d0070_T1w,1
sub-OAS30188_ses-d0246_run-01_T1w,1
sub-OAS30188_ses-d0246_run-02_T1w,1
sub-OAS30188_ses-d0246_run-03_T1w,1
sub-OAS30188_ses-d1788_run-01_T1w,1
sub-OAS30188_ses-d1788_run-02_T1w,1
sub-OAS30188_ses-d3844_T1w,1
sub-OAS30189_ses-d0072_T1w,2
sub-OAS30190_ses-d0082_run-01_T1w,1
sub-OAS30190_ses-d0082_run-02_T1w,2
sub-OAS30191_ses-d1136_T1w,1
sub-OAS30191_ses-d2352_T1w,1
